MonthsActive,AvgOrderValue,NumOrdersLastQuarter,DaysSinceLastOrder,SupportTicketsFiled,Churned
47,99.17,6,5,1,0
19,84.01,9,8,0,0
60,40.58,5,1,0,0
12,72.53,4,5,2,0
23,50.33,5,9,2,1
57,56.8,4,0,1,0
22,40.97,6,20,1,0
60,30.38,9,0,0,0
53,44.1,4,52,0,0
50,30.79,4,24,0,0
41,36.86,3,6,0,0
10,50.63,1,43,1,0
22,44.91,7,27,0,0
28,34.2,6,10,0,0
41,31.27,5,6,0,0
40,59.17,5,1,0,0
41,70.21,5,11,0,0
37,51.41,3,25,1,1
34,50.34,3,5,0,0
2,34.77,3,11,0,0
33,37.02,4,0,0,0
50,63.74,5,9,0,0
52,32.85,6,5,1,0
21,50.57,3,67,0,0
58,41.56,2,16,1,0
7,35.98,6,6,0,0
39,43.4,4,9,0,0
19,96.27,6,6,0,0
3,59.29,5,10,0,0
47,135.1,6,4,0,0
42,51.31,6,40,1,0
31,62.65,7,13,0,0
20,22.32,5,14,1,0
35,40.73,6,3,2,0
20,37.61,6,2,2,0
53,40.6,4,10,0,0
55,77.27,5,23,0,0
46,58.78,3,41,0,0
21,29.55,6,6,0,0
20,33.19,4,51,2,0
33,56.03,3,14,0,0
41,52.45,2,10,0,0
15,84.22,9,2,0,0
9,28.66,5,1,0,0
56,73.2,3,33,1,0
41,73.1,8,1,1,0
38,37.87,8,11,0,0
46,46.55,2,0,0,0
54,80.48,6,7,0,0
28,19.92,1,11,0,0
17,64.36,3,10,0,0
11,74.42,3,38,0,1
41,54.78,6,3,0,0
40,55.99,4,1,0,0
39,28.92,4,79,2,0
3,26.9,4,26,0,0
42,50.33,3,28,1,0
59,86.43,7,24,1,0
29,48.06,3,26,1,0
38,60.81,4,8,1,0
22,31.21,6,6,1,0
29,49.78,3,83,0,0
49,30.9,1,27,2,0
3,88.9,3,34,0,0
2,36.46,3,54,0,0
3,46.44,3,43,0,0
32,53.1,3,12,0,0
19,48.21,5,3,1,0
23,48.46,7,4,2,0
4,55.62,5,25,1,0
22,47.06,9,28,0,0
37,85.08,6,20,0,0
12,84.33,11,18,0,0
7,26.16,5,60,0,1
31,46.76,5,10,0,0
14,69.15,3,4,1,0
10,43.03,4,5,1,0
20,100.2,7,3,1,0
22,43.77,2,12,0,0
49,25.79,6,18,1,0
30,39.25,7,73,1,0
42,48.86,8,7,0,0
32,47.85,3,3,1,0
18,28.18,3,14,1,1
37,32.34,5,18,1,0
36,41.58,3,59,0,0
32,36.53,3,12,1,0
22,109.53,8,19,0,0
23,55.63,3,12,1,0
29,109.44,1,2,0,0
35,79.99,2,12,1,0
55,74.45,3,9,3,0
14,37.75,5,56,0,0
45,63.3,8,15,2,0
37,117.42,6,23,0,0
6,74.88,4,4,3,0
1,58.02,3,8,0,0
56,78.24,6,39,0,1
58,29.09,8,26,0,0
45,38.8,5,7,1,0
27,100.47,6,17,1,0
56,96.62,4,19,0,0
40,46.97,5,26,0,0
19,24.14,6,24,0,0
52,26.08,2,48,0,0
2,66.43,3,2,1,0
54,46.04,3,14,0,0
31,36.05,7,0,1,0
56,74.41,6,2,0,0
4,46.08,6,1,0,0
58,30.12,7,6,1,0
44,56.83,3,49,1,0
60,67.22,2,14,0,0
60,29.85,6,37,0,0
29,33.0,6,20,0,0
21,35.5,10,41,1,0
60,62.7,5,15,1,0
5,78.66,4,3,0,0
25,35.52,1,44,2,0
5,41.71,6,93,2,1
14,29.34,11,15,1,0
42,58.62,3,1,0,0
46,41.51,5,15,2,0
30,58.49,5,35,0,0
12,48.92,6,8,0,0
38,56.21,7,2,0,0
39,23.85,4,29,2,0
12,50.37,6,10,0,0
30,59.62,5,29,0,0
31,24.62,7,1,0,0
21,86.37,4,36,0,0
55,79.18,5,23,0,0
50,81.08,4,10,0,0
52,53.68,5,13,0,0
11,73.77,2,12,1,0
40,112.75,7,19,0,0
44,32.56,11,62,0,0
27,85.46,4,5,0,0
44,57.58,8,11,1,0
30,24.68,5,41,0,0
2,58.7,6,9,2,0
7,71.64,5,68,0,0
4,77.22,9,7,0,0
25,68.63,4,8,0,0
36,77.49,8,30,1,0
3,61.85,6,26,0,0
21,34.15,5,24,0,0
43,51.66,3,11,0,0
22,72.91,4,20,1,0
25,50.43,5,27,2,0
36,48.8,4,20,1,0
30,28.88,3,21,0,0
48,62.99,7,78,0,0
46,75.77,3,38,0,0
22,61.37,3,3,0,0
59,60.98,5,24,1,0
5,50.36,4,6,1,0
46,80.92,6,7,1,0
40,132.87,2,19,0,0
3,47.01,4,52,0,0
26,83.23,5,9,1,0
37,38.33,6,40,0,1
45,44.1,7,12,1,0
4,32.62,7,7,0,0
48,76.34,6,21,0,0
9,50.56,5,7,0,0
7,30.94,5,15,0,0
48,85.25,6,17,2,0
59,31.79,6,64,1,0
39,71.55,5,20,1,0
16,59.85,2,4,0,0
39,21.29,6,9,0,0
5,53.23,6,70,0,1
8,45.52,8,54,1,0
11,28.21,4,25,0,0
3,70.68,1,37,1,0
37,52.33,6,0,0,0
3,60.73,6,36,1,0
47,40.72,8,11,0,0
45,68.94,5,5,0,0
56,40.67,3,14,0,0
14,91.69,3,90,0,0
50,64.07,6,43,0,0
55,40.69,4,16,1,0
49,73.65,5,50,1,0
5,56.21,5,15,0,0
15,71.81,4,15,0,0
5,32.95,7,18,0,0
15,23.55,6,4,0,0
30,55.43,8,5,1,0
15,38.74,5,19,0,0
16,69.79,4,37,0,0
27,74.74,3,68,0,1
12,36.34,4,64,0,0
2,103.47,6,3,0,0
15,59.33,5,39,2,0
24,44.67,7,42,0,0
10,80.89,3,36,0,0
11,74.83,5,6,0,0
47,49.17,10,17,0,0
21,31.35,5,1,0,0
3,32.7,9,17,1,0
32,52.36,6,8,0,0
16,73.96,8,4,3,0
56,23.02,10,3,1,0
30,53.81,6,36,1,0
16,48.91,6,4,1,0
55,79.87,7,37,0,0
32,19.66,2,25,1,0
15,59.42,7,15,0,1
53,38.55,2,21,0,1
51,58.71,3,0,0,0
49,163.07,5,7,0,0
8,105.37,2,10,1,0
55,58.23,6,6,1,0
21,26.97,2,10,0,0
9,40.98,3,27,0,0
38,86.3,6,2,0,0
51,45.75,4,18,0,0
30,33.01,3,4,0,0
51,53.7,8,12,0,0
8,48.33,5,96,0,0
50,90.35,6,35,0,0
48,35.86,7,8,2,0
30,38.09,4,38,0,0
42,66.3,8,6,0,0
17,61.51,9,24,0,1
45,56.72,5,32,0,0
22,57.65,5,5,0,0
3,131.07,5,45,1,0
33,38.48,2,17,2,0
9,46.92,9,1,0,0
38,96.7,4,13,1,1
54,42.51,5,5,0,0
15,84.43,7,58,0,1
53,62.31,7,4,0,0
6,27.55,4,2,0,0
53,40.4,5,2,1,0
41,55.24,10,1,0,0
22,26.94,8,61,2,1
1,55.33,4,0,1,0
17,37.68,7,20,0,0
6,36.4,4,6,0,0
32,402.35,7,11,0,0
15,93.51,10,24,0,0
6,81.54,8,17,0,0
6,28.58,3,12,0,0
42,30.5,5,26,0,0
29,69.75,4,8,0,0
58,19.33,2,12,0,0
42,36.48,3,12,0,0
18,36.84,3,26,3,0
14,44.2,10,14,0,0
38,83.96,9,5,0,0
59,98.03,3,36,1,0
48,69.2,8,41,0,0
11,32.21,2,67,0,1
11,34.1,5,4,0,0
57,86.85,4,27,0,0
58,72.42,11,70,0,0
5,84.11,4,27,0,0
47,34.63,7,9,0,0
46,44.69,7,36,0,0
40,88.23,3,94,0,0
31,76.16,4,4,0,0
30,76.34,6,2,0,0
54,65.83,9,8,0,0
18,39.68,6,18,0,0
17,68.96,4,4,1,0
13,57.65,4,29,0,0
24,42.17,3,71,0,0
40,41.12,3,49,1,0
57,57.39,5,18,0,0
50,52.23,9,9,0,0
14,45.99,7,39,0,0
12,53.29,2,2,1,0
5,42.71,4,31,1,1
50,63.14,8,19,1,0
58,61.58,6,3,1,0
7,63.31,3,24,0,0
34,25.87,4,48,0,0
39,36.33,2,15,0,0
50,36.98,5,10,0,0
44,28.86,4,22,0,0
35,95.81,9,43,0,0
26,58.17,8,6,0,0
29,40.4,7,8,2,0
21,40.92,7,27,0,0
28,28.27,4,65,1,1
16,25.3,4,2,0,0
30,63.33,4,41,0,0
1,144.21,5,16,0,0
46,73.68,7,25,0,0
36,54.42,2,4,0,0
2,38.65,7,28,0,0
25,49.03,4,30,0,0
29,22.95,2,32,0,0
2,50.15,5,14,0,0
7,47.04,4,28,0,1
11,29.05,3,0,0,0
34,26.59,4,37,0,0
10,63.94,3,97,0,1
22,29.17,5,8,0,0
9,118.57,8,2,1,0
16,28.28,3,16,0,0
16,74.0,6,1,0,0
38,25.01,1,28,0,0
35,62.99,6,4,1,0
9,40.84,6,19,1,0
7,46.94,4,34,0,1
51,59.35,9,62,0,0
1,37.26,4,39,0,0
27,74.63,5,29,0,0
37,65.17,3,4,0,0
3,36.01,3,45,0,0
16,31.34,7,7,0,0
22,50.92,3,3,1,0
41,61.94,2,12,0,0
27,37.92,7,12,2,0
58,53.94,5,10,1,0
3,71.26,2,12,0,0
49,62.54,8,5,0,0
26,43.46,10,41,0,0
7,89.54,3,19,0,0
30,39.97,6,19,1,0
4,22.29,4,14,0,0
31,24.18,4,0,1,0
57,44.62,5,40,0,0
48,42.79,7,10,0,0
3,45.34,5,45,2,1
45,41.46,5,43,0,0
7,42.97,4,67,0,0
23,33.89,4,28,1,0
57,66.98,4,136,0,1
47,48.03,3,31,0,0
21,77.53,6,10,1,0
5,58.03,5,14,0,0
7,41.4,6,2,0,0
50,46.46,5,55,0,0
44,56.86,3,10,0,0
52,32.95,9,35,0,0
58,57.63,7,6,0,0
49,65.61,7,12,1,0
16,19.65,4,4,1,0
57,35.0,2,49,0,0
9,68.84,6,8,0,1
16,60.83,4,9,0,0
47,47.53,4,66,0,0
4,53.72,4,13,0,0
47,50.96,5,2,0,0
49,88.57,6,31,0,0
37,30.84,6,0,0,0
49,78.75,4,8,0,0
11,60.08,7,7,0,0
19,88.35,7,6,2,0
10,68.69,6,35,0,0
27,62.85,2,2,1,0
53,51.19,6,7,0,0
33,50.61,5,9,0,0
4,102.51,4,3,0,0
2,29.48,5,6,0,0
7,37.94,3,26,0,1
55,76.85,4,32,0,0
1,67.39,4,20,1,0
52,118.73,7,6,1,0
16,41.84,10,27,3,0
49,54.75,6,30,0,0
24,87.69,5,2,0,0
26,63.9,11,15,0,0
36,88.07,8,7,0,0
16,40.96,5,15,0,0
20,66.72,4,44,0,0
52,28.75,10,4,0,0
34,92.78,6,22,0,0
17,59.73,6,5,1,0
53,67.56,6,44,1,0
28,44.02,5,5,0,0
17,61.65,4,9,2,0
12,89.66,3,12,0,0
56,35.08,4,1,0,0
28,103.62,2,80,0,0
35,63.43,8,30,1,0
39,40.31,9,5,1,0
28,42.0,3,13,2,0
4,66.25,1,0,0,0
3,43.1,4,1,0,0
16,77.4,3,7,0,0
42,59.37,4,37,0,0
6,99.98,5,1,1,0
52,65.73,2,15,0,0
26,81.44,3,11,1,0
20,57.17,5,17,0,0
2,30.92,3,3,1,0
25,51.72,2,22,0,0
17,29.43,3,1,0,0
47,53.65,5,27,1,0
10,63.76,5,3,0,0
51,40.61,6,2,4,0
12,38.43,6,53,2,0
21,88.73,6,7,0,0
29,27.08,1,6,0,0
12,96.56,3,20,0,0
56,70.31,5,4,0,0
1,27.66,6,13,2,0
38,19.01,6,7,1,0
57,34.77,3,3,0,0
60,39.99,6,20,0,0
17,51.22,3,7,0,0
39,45.83,8,12,0,0
38,69.66,4,11,1,0
41,37.76,6,83,1,0
56,52.25,7,20,0,0
59,46.64,8,8,0,0
44,52.93,4,2,0,0
15,64.81,2,3,0,0
54,55.48,5,1,1,0
48,72.61,5,32,1,0
26,70.49,4,47,0,0
33,30.38,2,10,0,0
36,64.96,6,10,0,0
7,41.61,5,54,0,0
4,64.84,3,6,1,0
4,64.62,3,55,1,0
58,39.27,6,32,0,0
17,57.39,9,7,0,0
7,52.98,7,32,0,0
24,71.33,2,12,0,0
48,64.86,5,9,0,0
18,71.39,5,8,1,0
15,62.96,5,21,0,0
28,25.64,3,50,1,0
33,72.41,2,29,2,0
42,60.12,11,37,0,0
43,140.7,6,5,0,0
38,71.52,10,7,0,0
56,78.79,5,54,0,1
19,78.71,6,23,0,0
13,57.89,6,8,1,0
58,40.27,5,2,0,0
39,59.99,5,29,0,0
28,64.76,5,5,0,0
42,46.85,9,22,0,0
22,22.45,5,7,2,0
54,37.65,5,19,0,0
19,50.05,7,45,0,0
18,132.36,6,17,1,0
24,45.19,4,54,2,0
33,152.44,4,0,3,0
8,55.69,3,9,1,0
57,49.11,4,16,0,0
22,47.44,4,55,0,0
44,72.78,3,18,0,0
6,42.16,5,3,0,0
12,53.35,4,3,1,0
40,34.75,7,6,0,0
38,32.76,4,13,0,0
22,71.12,4,8,2,0
54,26.43,3,4,0,0
34,42.49,5,5,1,0
30,64.74,3,28,0,0
26,43.87,1,24,0,0
56,45.0,3,8,1,0
51,92.65,4,53,1,0
16,77.69,4,4,0,0
18,90.5,3,3,0,0
20,38.62,10,32,0,1
40,72.06,5,57,0,0
7,53.55,2,3,1,0
7,26.96,7,50,1,1
22,40.06,5,39,0,0
55,134.21,4,54,0,0
25,41.94,6,3,1,0
39,83.56,9,2,2,0
2,63.53,7,11,1,0
16,32.61,3,4,1,0
55,108.56,3,10,1,0
23,65.41,6,39,2,0
32,48.82,4,8,1,0
2,95.05,7,13,0,0
14,29.75,2,25,1,0
55,46.9,6,43,0,0
13,80.52,3,43,1,0
32,70.47,3,69,1,0
33,75.57,7,27,2,0
44,70.01,4,18,0,0
37,56.45,7,11,0,0
37,36.86,7,19,0,0
57,40.13,8,47,1,0
46,71.01,3,32,2,1
42,37.83,4,20,0,0
3,28.99,5,50,1,0
37,87.07,5,13,0,0
51,209.83,7,19,1,0
42,47.56,11,28,0,0
38,35.95,4,7,1,0
50,107.82,5,77,0,0
5,45.75,5,8,0,0
25,53.05,4,23,0,0
12,22.62,4,44,0,0
17,28.05,9,18,0,1
16,60.43,5,7,1,0
57,43.71,7,18,0,0
17,35.81,7,28,0,0
8,65.06,3,28,0,0
58,48.83,4,20,0,0
50,49.97,6,3,2,1
1,79.24,6,54,0,0
3,50.99,5,4,0,0
4,36.97,2,62,0,1
10,77.43,4,16,0,0
51,56.0,3,4,0,0
52,42.25,6,29,2,1
19,74.45,4,8,1,0
22,33.27,4,9,0,0
30,47.87,4,1,1,1
59,47.63,7,9,1,0
7,109.56,5,12,0,0
29,97.23,7,2,2,0
30,47.09,2,0,0,0
46,92.78,3,41,0,0
31,52.64,4,15,2,0
57,71.84,5,3,0,0
11,44.21,3,11,0,0
3,94.42,3,26,2,0
36,108.64,2,10,1,0
19,48.92,5,4,1,0
54,72.99,4,20,0,0
3,124.29,2,10,1,0
14,96.55,4,16,0,0
41,51.9,3,7,0,0
30,34.63,5,6,0,0
28,97.35,7,10,0,0
29,39.33,6,15,1,0
32,45.3,10,5,1,0
52,54.11,5,1,0,0
59,38.37,3,2,1,0
25,116.45,6,14,0,0
59,52.02,6,20,0,0
28,40.49,3,7,1,0
35,95.09,5,14,0,0
25,51.34,4,5,0,0
8,41.16,5,29,0,0
50,45.02,5,97,1,1
17,59.41,7,1,0,0
51,81.13,7,12,0,0
18,129.33,5,7,1,0
8,90.3,4,12,0,0
10,60.85,3,8,0,0
1,89.11,4,12,1,0
49,81.45,5,50,1,0
52,57.43,5,26,0,1
43,40.83,7,31,0,0
9,48.43,7,34,1,0
42,60.2,6,34,0,0
20,64.6,6,41,0,0
60,67.46,4,7,0,0
36,20.49,5,1,1,0
2,58.83,3,35,1,0
25,87.66,5,22,0,0
18,81.99,6,32,1,0
43,31.83,6,13,0,0
5,67.25,4,6,0,0
42,65.19,7,16,1,0
3,52.9,8,1,0,0
30,56.53,4,2,1,1
10,75.37,5,19,2,0
5,27.65,3,26,1,0
55,66.4,8,5,1,0
6,55.71,11,18,1,0
42,71.54,5,10,1,0
33,48.23,5,2,1,0
12,47.9,4,4,0,0
24,50.06,6,48,2,0
51,36.86,6,37,0,1
9,46.55,5,1,0,0
37,56.3,4,30,0,0
34,60.03,3,3,0,0
33,28.95,9,23,0,0
13,30.09,5,22,0,0
32,64.41,11,6,0,0
35,45.35,6,13,0,1
6,68.44,8,45,0,1
24,39.55,5,8,0,0
2,118.75,7,6,1,0
11,73.58,5,12,2,0
33,90.49,4,23,0,0
21,50.84,7,55,1,0
37,50.34,6,17,0,0
15,81.57,4,2,0,0
23,37.59,6,10,0,0
54,61.47,2,37,0,1
60,71.65,7,26,0,0
3,30.23,4,6,0,0
27,49.8,6,4,0,0
38,55.87,4,1,1,0
21,77.74,6,17,1,0
35,34.41,5,12,1,0
7,46.21,6,4,0,0
14,61.4,4,2,0,0
36,86.09,3,27,2,0
43,82.13,5,24,0,0
36,80.24,6,24,0,0
39,75.34,7,7,0,0
21,46.19,5,85,0,0
54,33.01,3,1,0,0
31,39.61,6,33,0,0
49,69.97,4,5,1,0
22,28.47,3,12,1,0
13,114.35,9,5,2,0
47,26.33,6,7,0,0
16,34.85,3,6,1,0
14,54.8,4,10,1,0
30,44.71,6,1,0,0
8,41.27,5,11,0,0
36,41.19,4,30,0,1
38,61.32,5,7,0,0
58,88.34,4,56,1,1
26,36.48,3,17,4,0
6,49.45,7,9,1,0
14,41.32,4,66,0,0
52,27.44,5,0,0,0
26,32.27,5,8,0,1
3,37.42,4,1,0,0
49,67.58,3,5,0,0
34,30.36,5,1,2,0
39,83.06,6,1,0,0
16,76.73,8,4,2,0
39,42.27,6,2,1,0
46,84.49,4,2,1,0
4,36.68,7,10,1,0
6,56.62,7,1,3,0
8,58.75,2,42,0,0
9,137.94,6,40,0,0
27,61.28,3,4,0,0
27,50.9,8,13,0,0
12,58.64,5,7,0,0
19,55.77,7,64,1,0
43,84.37,4,20,1,0
46,39.17,7,60,0,0
44,105.2,8,10,0,0
32,29.38,7,22,1,0
39,85.68,3,12,0,0
58,103.3,3,24,0,0
47,25.72,5,12,1,0
14,85.25,7,75,0,1
41,50.76,3,2,1,0
53,49.45,4,3,1,0
9,59.36,5,28,1,0
54,51.5,4,23,0,0
35,30.17,5,6,2,0
14,64.95,6,12,0,0
12,55.01,4,13,0,0
46,76.65,7,10,2,0
6,65.53,6,29,1,0
54,56.04,7,34,0,0
43,60.94,8,26,1,0
55,44.8,5,14,1,1
27,151.1,7,26,2,0
3,33.75,4,41,0,0
53,52.01,4,15,0,0
6,75.67,5,18,0,0
18,66.5,3,5,0,0
36,31.91,4,29,0,1
17,33.5,2,49,0,1
1,38.49,2,31,0,0
33,30.65,2,2,0,0
44,42.78,5,5,2,0
41,86.1,4,19,0,0
33,60.28,4,21,1,0
8,126.12,2,22,3,0
13,38.41,2,64,0,0
12,31.95,3,0,1,0
17,47.79,3,31,1,0
2,33.87,4,11,0,0
11,58.57,3,11,0,0
43,87.45,3,5,0,0
16,53.06,9,27,0,0
6,37.05,5,25,1,0
12,43.57,2,4,0,0
39,40.19,8,32,0,0
28,92.85,4,5,1,0
59,60.12,2,21,0,0
47,91.94,2,24,0,0
21,30.71,4,5,0,0
34,152.63,4,26,1,1
41,86.52,3,6,1,0
60,84.63,6,4,0,0
23,54.47,6,7,0,0
3,81.55,6,33,0,0
24,31.67,7,48,0,0
21,62.73,5,17,1,0
43,57.73,3,1,1,0
16,40.6,5,5,0,0
40,50.98,8,3,1,0
48,44.04,4,19,0,0
57,27.52,8,6,1,0
30,31.75,4,16,0,0
3,25.66,6,13,0,0
42,64.19,7,22,0,0
52,97.22,1,17,1,0
6,98.7,6,23,1,0
53,43.55,3,22,0,0
47,46.73,5,2,1,0
2,35.23,4,1,2,0
1,55.16,7,11,1,0
15,88.28,9,42,0,0
5,86.61,7,41,1,1
36,50.23,4,4,0,0
60,82.11,7,15,0,0
14,37.85,3,7,0,0
51,40.61,3,6,0,0
19,68.19,5,9,1,0
12,42.57,5,27,0,0
12,20.64,7,8,0,0
30,83.88,7,62,1,0
46,56.01,4,28,0,0
18,78.22,6,5,1,0
49,28.03,4,12,0,0
3,68.31,7,8,0,0
30,73.54,7,15,0,0
55,80.45,5,19,0,0
53,37.86,2,68,0,0
11,31.5,3,44,0,1
9,54.9,4,3,1,0
10,46.19,4,21,0,0
20,111.7,3,79,2,1
24,31.68,7,61,0,1
25,57.49,4,4,0,0
42,75.06,7,25,0,0
51,74.61,4,19,2,0
42,29.83,6,14,3,0
46,35.58,5,21,1,0
11,65.5,2,7,0,0
5,40.76,4,21,1,0
21,83.35,7,87,1,1
21,118.11,6,39,0,0
43,43.74,4,35,0,0
31,38.4,4,14,2,1
35,88.19,4,4,0,0
8,82.24,3,28,1,0
45,43.2,6,62,1,0
7,38.3,3,18,0,0
4,33.64,6,5,3,0
3,155.07,5,44,0,0
17,95.13,7,6,0,0
34,56.68,1,7,0,1
60,53.97,6,26,0,0
5,64.27,3,7,1,0
37,40.45,8,40,0,0
60,22.95,10,9,1,0
22,39.45,4,54,0,0
25,42.38,6,4,1,0
32,48.21,4,21,2,1
4,46.67,7,2,0,0
43,61.84,8,31,1,0
11,38.16,2,16,0,0
23,71.74,3,26,0,0
15,27.17,5,47,0,0
46,53.71,7,23,0,0
55,56.91,4,9,1,0
54,99.81,4,16,1,0
36,78.05,6,18,0,0
26,30.37,7,0,1,0
21,41.29,7,0,1,0
55,68.2,5,29,0,0
42,32.92,6,7,2,0
55,90.77,6,32,1,0
15,26.66,3,1,0,0
49,99.52,4,27,1,0
46,79.54,4,29,1,0
40,51.66,4,4,1,0
28,69.78,8,13,0,0
46,50.71,5,11,0,0
18,43.92,5,17,0,0
4,67.55,4,4,0,0
40,51.49,8,16,0,0
33,56.17,9,3,1,0
49,37.22,6,3,0,0
6,20.82,4,5,0,0
3,46.72,6,10,0,0
55,51.71,6,32,0,0
54,36.02,7,48,1,1
53,121.17,6,11,0,0
41,55.13,5,5,0,0
32,54.08,6,10,1,0
25,64.71,3,35,0,0
22,66.24,5,0,0,0
50,71.21,4,2,1,0
47,58.81,5,31,1,0
55,68.67,5,4,0,0
18,118.42,4,79,0,0
45,79.54,2,6,0,0
34,95.2,8,30,0,0
51,37.87,4,18,1,0
41,30.25,8,1,0,0
57,84.98,2,28,1,0
46,83.12,7,7,0,0
11,47.67,5,66,0,1
22,60.67,6,44,0,0
39,30.88,8,82,0,1
33,68.5,3,42,0,0
45,49.46,2,2,1,0
56,85.69,3,3,0,0
49,46.73,6,51,0,1
20,42.9,7,25,0,0
24,52.05,5,26,0,0
42,42.72,3,7,0,0
56,71.14,5,5,1,0
41,58.38,6,39,1,0
20,59.57,5,10,0,0
16,46.04,4,43,0,0
27,96.01,10,4,1,0
3,58.69,3,20,1,0
56,58.79,5,41,0,0
38,47.8,6,35,1,0
41,66.94,3,2,0,0
11,58.62,7,4,0,0
5,46.87,5,3,0,0
48,39.88,4,11,1,0
51,39.24,4,25,1,0
43,79.38,2,50,0,0
3,54.8,4,31,1,0
26,64.43,5,3,1,0
37,82.43,4,15,0,0
53,27.97,3,73,2,1
40,82.41,5,7,0,0
7,35.98,7,14,0,0
11,151.7,5,70,0,0
28,37.45,1,58,0,1
40,53.47,4,5,0,0
7,49.76,5,7,0,0
23,34.19,5,12,0,1
24,152.6,6,16,0,0
44,44.7,3,15,0,0
27,25.08,5,9,1,0
19,51.24,3,8,1,0
24,40.19,5,10,0,0
37,62.61,4,11,0,0
19,38.04,8,13,0,0
24,91.12,4,18,2,0
54,90.54,7,0,0,0
60,58.04,6,41,0,0
44,178.42,6,18,0,0
54,34.86,5,12,0,0
45,31.55,6,52,0,0
33,55.9,5,58,2,0
40,54.81,3,90,0,1
29,61.45,4,4,1,0
46,78.18,7,14,0,0
23,76.36,3,2,1,0
43,50.87,7,26,1,0
2,28.78,7,12,0,0
14,38.39,5,2,1,0
50,23.63,9,0,1,0
48,100.31,4,4,0,0
28,28.44,7,28,0,0
10,57.43,6,25,0,0
46,57.12,3,69,0,0
25,50.57,5,3,1,0
58,64.62,5,20,1,0
37,34.3,4,1,0,0
17,29.84,3,30,1,1
29,85.26,5,32,0,1
52,34.47,8,26,0,0
53,61.89,7,60,0,1
10,49.24,4,29,1,0
41,64.45,3,26,0,0
34,54.32,6,39,1,0
11,63.6,5,2,0,0
4,63.62,4,6,0,0
42,38.16,4,112,0,0
6,67.78,5,3,0,0
1,80.34,4,49,0,0
47,47.89,10,57,0,0
56,61.61,6,12,0,0
21,41.62,6,55,0,1
30,72.28,2,0,0,0
20,54.67,6,9,0,0
50,53.39,4,52,1,0
36,22.35,5,43,0,0
23,62.93,5,70,0,1
15,70.78,3,45,0,1
48,96.2,5,33,0,0
48,29.47,4,8,0,0
17,23.87,6,35,2,0
2,74.51,8,30,2,0
55,97.48,3,60,0,0
36,65.0,3,21,0,1
11,33.95,7,29,0,0
14,30.75,7,7,1,0
26,44.77,6,36,0,0
15,111.27,4,16,0,0
46,51.08,6,32,0,0
17,98.18,6,52,0,0
10,27.34,4,1,1,0
6,79.65,4,54,0,0
43,44.93,3,4,0,0
19,86.99,4,8,1,0
1,68.01,2,6,2,0
4,49.24,4,59,0,0
10,87.94,5,10,0,0
55,82.0,7,9,1,0
53,61.75,8,53,0,0
17,59.38,4,20,1,0
39,40.42,6,16,0,0
12,35.48,5,10,1,1
27,43.99,2,16,0,0
11,33.11,3,46,0,1
2,59.04,6,0,0,0
36,80.01,4,50,1,0
58,37.06,3,3,0,0
49,58.86,3,10,1,0
60,46.53,4,4,0,0
38,51.47,7,1,0,0
18,51.2,5,47,1,0
42,69.22,5,85,0,0
45,22.99,6,55,0,0
44,65.95,7,2,1,0
16,35.86,8,36,1,0
26,43.19,4,23,0,0
49,30.44,5,0,1,0
42,47.6,3,3,0,0
12,108.0,2,30,1,0
23,37.02,5,2,0,0
14,30.56,4,18,0,0
34,68.26,10,8,1,0
55,66.01,4,9,0,0
1,74.52,9,30,1,1
43,72.65,5,6,1,0
34,65.37,9,38,0,0
10,66.49,3,49,1,0
5,37.43,4,23,0,0
26,31.56,5,37,0,0
45,38.95,5,31,0,0
32,28.89,4,25,1,0
2,40.66,7,57,0,0
18,40.15,7,7,1,0
18,123.29,3,87,0,1
21,82.24,8,13,0,0
15,45.38,3,7,0,0
7,115.48,4,1,1,1
3,43.88,4,0,0,0
54,38.08,4,3,0,0
23,117.58,5,4,0,0
44,114.89,3,28,1,0
16,83.63,10,4,1,0
60,67.8,7,60,1,0
38,75.95,4,7,0,0
3,56.81,3,3,1,0
6,95.52,4,13,1,0
35,126.59,8,27,0,0
3,94.21,9,3,1,0
47,85.88,4,10,0,0
17,28.55,8,2,1,0
27,77.21,7,26,0,1
3,41.16,4,39,0,0
26,30.37,2,56,0,0
34,48.18,4,3,0,0
19,36.45,5,7,0,0
27,72.46,5,1,0,0
5,105.62,3,3,1,0
8,42.48,9,14,0,0
39,58.95,6,40,2,1
59,28.87,5,19,0,0
38,78.86,6,33,0,0
40,101.79,5,31,1,0
59,43.2,6,0,1,0
56,58.85,6,20,0,0
20,39.25,6,40,3,0
5,41.25,5,11,0,0
42,59.71,6,54,0,0
24,39.91,2,6,0,0
57,62.39,6,19,0,0
25,64.76,5,4,2,0
54,46.09,2,26,1,0
10,103.39,5,25,0,0
46,64.86,8,7,0,0
26,74.62,3,1,0,0
18,196.78,7,13,0,0
58,89.86,9,41,1,0
41,117.66,4,5,0,0
37,42.44,5,2,1,0
15,27.32,9,38,1,0
15,31.53,6,12,0,0
59,72.93,3,2,0,0
41,50.72,3,13,0,0
24,65.39,12,54,1,1
2,28.66,6,26,0,0
17,70.33,11,62,0,0
57,34.57,3,17,0,0
18,40.75,4,45,1,0
5,62.92,10,9,0,0
49,40.86,5,23,1,0
47,53.81,7,1,0,0
34,36.15,5,6,0,0
30,73.36,4,67,0,0
